1016973	朱辛庄	0	3
1017133	紫微星	0	3
1017200	棕榈泉	0	3
1017231	足球彩票	0	3
1017269	左家	0	2
1017270	左家庄	0	2
1017284	左邻右社	0	3
1017844	舢板	0	122
1018113	海上	0	3213
1018245	打流	0	3
1018286	流时	0	9
1018395	熨帖	0	11
1018469	门头	0	3
1018773	崇福寺	0	3
1018848	大南山	0	5
1019051	鄂尔泰	0	21
1019079	二十一	0	346
1019086	发源地	0	562
1019195	高速路	0	33
1019206	公路桥	0	382
1019240	广播电视	0	21
1019496	蝴蝶树	0	3
1019548	怀仁	0	23
1019608	黄水河	0	3
1019630	汇丰	0	48
1020000	老来福	0	3
1020303	蒙恩	0	17
1020346	民生渠	0	3
1020469	跑马山	0	3
1020515	平鲁区	0	3
1020571	普渡寺	0	2
1020788	桑干河	0	38
1020840	山阴县	0	4
1021126	朔州	0	38
1021371	团城	0	537
1022015	阎家寨	0	2
1022083	以马内利	0	3
1022256	右玉	0	9
1022267	右玉县	0	6
1022477	镇子梁乡	0	3
1022904	澳门大学	0	12
1022932	澳门国际机场	0	3
1022992	澳门日报	0	3
1023241	北帝庙	0	6
1023549	大三巴牌坊	0	2
1024127	高楼大厦	0	82
1024205	关闸	0	7
1024311	海滨公园	0	3
1024582	黑沙湾	0	3
1024972	回力	0	22
1025410	警察学校	0	3
1025754	利德	0	4
1025842	立法会	0	116
1025871	联合大厦	0	3
1025944	廉政公署	0	3
1026039	路环	0	2
1026078	旅游局	0	841
1026130	妈祖庙	0	10
1026290	民航局	0	11
1026927	三圣宫	0	3
1026993	上海街	0	3
1027210	树木园	0	8
1027274	四面佛	0	3
1027385	特警队	0	3
1027397	天后庙	0	5
1027482	通利	0	5
1027739	文化局	0	201
1027862	消防局	0	9
1028328	药山	0	11
1028558	永利	0	16
1028766	月明楼	0	2
1029025	芙蓉楼	0	3
1029118	翡翠台	0	3
1029154	九岭山	0	13
1029208	武宁县	0	5
1029221	幸福树	0	3
1029328	阿莲	0	12
1029494	鞍山道	0	2
1030001	百灵庙	0	15
1030027	百威	0	4
1030131	包钢	0	29
1030275	包头市	0	45
1030483	北国风光	0	3
1030653	边墙	0	41
1030843	补发	0	28
1030848	补习班	0	36
1031050	查干诺尔	0	2
1031953	大口井	0	2
1032455	典当行	0	3
1032514	电子秤	0	7
1032609	东宝	0	9
1032777	东河区	0	6
1032882	东胜	0	63
1033357	发电机组	0	76
1033481	防护栏	0	2
1033571	废钢	0	10
1033868	副食店	0	9
1034260	功德林	0	3
1034376	古玩店	0	10
1034434	固阳县	0	4
1034715	国奥	0	90
1035886	红灯记	0	22
1036677	黄河水利委员会	0	10
1036920	鸡场	0	12
1036987	吉祥路	0	3
1037097	夹皮沟	0	4
1037259	家庭保健	0	3
1037333	减速机	0	3
1037430	建筑设备	0	3
1037514	饺子馆	0	5
1037960	金燕子	0	3
1038384	酒坊	0	10
1038510	军品店	0	3
1038868	快餐店	0	27
1038887	宽甸	0	12
1038901	葵花油	0	3
1039059	篮球运动	0	3
1039291	老三篇	0	3
1039381	老营盘	0	3
1039571	礼品店	0	2
1039850	良种场	0	5
1040219	鹿场	0	4
1040305	录像厅	0	2
1040340	旅游线	0	48
1040386	乱马	0	3
1040390	罗卜	0	2
1040504	马王庙	0	2
1040517	马鬃山	0	13
1040714	煤气灶	0	20
1040826	美术教育	0	3
1041183	明水	0	14
1041185	明天科技	0	2
1041309	木工机械	0	3
1041464	南海子	0	17
1041466	南韩	0	29
1041519	南市场	0	13
1041614	内衣秀	0	3
1041769	欧姆龙	0	3
1041817	胖女人	0	3
1041957	品牌女装	0	3
1042112	启蒙教育	0	3
1042125	汽车交易	0	3
1042129	汽车饰品	0	3
1042431	青山区	0	521
1042736	日月星	0	3
1042850	乳胶漆	0	2
1042969	萨拉齐	0	6
1043608	神爱世人	0	3
1043830	十八号	0	2
1043833	十道菜	0	3
1043840	十公里	0	12
1044421	市中心	0	794
1044698	水洗	0	81
1045049	锁呐	0	3
1045099	泰来	0	390
1045645	铁西区	0	7
1045849	土默特右旗	0	5
1046521	文明小区	0	3
1046580	乌达	0	9
1046771	五金工具	0	3
1046928	西河沿	0	10
1047006	西水	0	2
1047085	稀奇古怪	0	52
1047199	喜盈门	0	3
1047213	洗车行	0	3
1047850	小笼包子	0	2
1048752	性保健	0	3
1048986	鸭脖子	0	3
1049230	扬水站	0	6
1049253	羊绒衫	0	12
1049561	伊斯兰	0	686
1050359	玉清池	0	4
1050655	咱家	0	211
1050670	增高鞋	0	3
1050693	炸糕	0	14
1051190	中空玻璃	0	3
1051472	装饰玻璃	0	3
1051495	准新娘	0	3
1051869	磴口	0	3
1052267	安魂定魄	0	3
1052518	白云亲舍	0	3
1052571	包上	0	2
1052806	并赃拿贼	0	3
1052810	拨嘴撩牙	0	3
1052824	不得违误	0	3
1052940	不死不活	0	19
1053094	朝欢暮乐	0	3
1053152	陈秀才	0	2
1053348	床席	0	3
1053454	刺股	0	3
1053560	戴叔伦	0	5
1053779	当得	0	3
1053921	地老天昏	0	3
1053927	第一卷	0	352
1053964	爹娘	0	321
1054051	睹景伤情	0	3
1054086	杜审言	0	263
1054106	段成式	0	2
1054254	粉蝶儿	0	3
1054287	风雨萧条	0	3
1054353	付东流	0	4
1054559	怪怪奇奇	0	3
1054561	怪哉	0	24
1054833	何足道哉	0	3
1054840	赫赫扬扬	0	3
1054873	红衫儿	0	90
1055061	黄道日	0	3
1055433	金碗	0	3
1055718	举目无亲	0	26
1055866	可恼	0	3
1056074	老儿	0	95
1056089	老哥	0	243
1056112	老先生	0	384
1056293	刘长卿	0	7
1056310	柳梦梅	0	8
1056414	买马招军	0	3
1056435	毛诗	0	7
1056467	没路	0	3
1056482	媒妁之言	0	3
1056790	乃武乃文	0	3
1057215	弄粉调朱	0	3
1057475	凄惶	0	52
1057573	千载奇遇	0	3
1057574	千真万真	0	3
1057583	前呼后拥	0	65
1057612	蔷薇花	0	4
1057684	钦此	0	3
1057696	寝食不安	0	34
1057876	人到中年	0	3
1058072	三星在天	0	3
1058096	山坡羊	0	3
1058177	少有	0	282
1058388	十年窗下	0	3
1058999	桃李门墙	0	3
1059064	天雨花	0	3
1059449	温庭筠	0	27
1059676	武元衡	0	12
1059736	洗耳	0	3
1060082	心头肉	0	17
1060191	虚劳	0	25
1060318	阳春有脚	0	3
1060559	一日为师	0	3
1060581	一往而深	0	3
1060645	宜室宜家	0	3
1060814	有风有化	0	3
1060962	雨丝风片	0	2
1061035	原来如此	0	276
1061416	怎见得	0	3
1061926	子不语怪	0	3
1062109	冢中枯骨	0	2
1062151	噤声	0	26
1062167	姊妹花	0	11
1062176	嫣然一笑	0	162
1062179	杳无人迹	0	6
1062253	蹊跷	0	256
1062361	吊罗山	0	6
1062371	东光	0	11
1062437	广昌	0	65
1062438	广府	0	2
1062467	后港	0	3
1062528	老许	0	6
1062575	陵水	0	17
1062852	万州	0	106
1063050	三堡	0	4
1063072	地委	0	387
1063076	地震台	0	5
1063088	管理区	0	22
1063097	火电厂	0	83
1063105	教育处	0	30
1063108	开关厂	0	3
1063115	贸易中心	0	3
1063133	三角地	0	8
1063151	腾龙	0	7
1063189	油库	0	66
1063217	隐隐作痛	0	74
1063220	祝你平安	0	3
1063374	四不象	0	9
1063581	阿拉善	0	67
1063594	阿勒泰地区	0	10
1063595	阿勒泰市	0	7
1063637	阿西尔	0	8
1063756	百泉	0	13
1063787	北屯	0	3
1063844	布尔津	0	17
1063846	布尔津县	0	6
1063876	察布查尔	0	6
1063879	察布查尔锡伯自治县	0	6
1063911	达尔汗	0	5
1063997	额敏	0	10
1063998	额敏县	0	7
1064015	福海	0	11
1064016	福海县	0	2
1064021	富蕴	0	8
1064022	富蕴县	0	9
1064036	巩留	0	7
1064038	巩留县	0	4
1064060	哈巴河	0	8
1064061	哈巴河县	0	2
1064185	霍城	0	12
1064186	霍城县	0	17
1064213	吉木乃	0	3
1064215	吉木乃县	0	2
1064277	贾登峪	0	3
1064476	喀纳斯	0	3
1064478	喀什	0	311
1064679	库萨克	0	3
1064697	奎屯	0	14
1064699	奎屯市	0	8
1064921	尼勒克	0	2
1064924	尼勒克县	0	3
1065043	青河县	0	13
1065119	萨帕尔	0	6
1065176	沙湾县	0	3
1065279	塔城	0	60
1065280	塔城地区	0	8
1065282	塔城市	0	5
1065293	塔拉特	0	2
1065349	特克斯县	0	2
1065421	团场	0	25
1065444	托里县	0	2
1065531	乌苏市	0	3
1065670	新市	0	26
1065673	新源县	0	2
1065736	伊犁州	0	3
1065739	伊宁市	0	22
1065741	伊宁县	0	2
1065778	裕民县	0	2
1065800	昭苏	0	11
1065802	昭苏县	0	6
1065818	种马场	0	3
1065841	常熟路	0	3
1065844	川沙	0	3
1065850	东昌路	0	4
1065873	江湾镇	0	3
1065878	静安寺	0	3
1065889	陆家嘴	0	38
1065893	南京东路	0	16
1065895	南翔	0	13
1065898	浦东国际机场	0	4
1065904	上海大学	0	65
1065912	上海体育馆	0	5
1065918	四川北路	0	4
1065925	同济大学	0	174
1065928	五角场	0	3
1065931	徐家汇	0	57
1065936	一号线	0	7
1065938	宜山路	0	3
1065942	豫园	0	49
1065954	漕宝路	0	3
1065955	漕溪路	0	3
1065957	九剑	0	16
1066071	橙树	0	3
1066087	红鸡	0	3
1066099	梨树	0	43
1066100	荔枝树	0	3
1066160	桑榆	0	4
1066173	耀星	0	10
1066236	蝉纱	0	3
1066247	城域	0	11
1066278	大锦	0	19
1066313	短针	0	3
1066333	防染印花	0	3
1066338	纺纱	0	301
1066385	合成染料	0	22
1066399	花针	0	13
1066403	还原染料	0	3
1066410	活性染料	0	258
1066413	机匠	0	3
1066414	机绣	0	3
1066420	吉贝	0	6
1066430	剪片	0	3
1066433	蕉布	0	3
1066449	金银线	0	3
1066451	锦城	0	18
1066452	锦官城	0	3
1066465	经纬线	0	17
1066477	绢素	0	3
1066533	硫化染料	0	3
1066554	麻纤维	0	3
1066576	棉纤维	0	27
1066589	纳布	0	4
1066648	晴纶	0	3
1066659	染织	0	18
1066664	人造毛皮	0	3
1066672	绒毯	0	7
1066675	绒绣	0	9
1066715	施针	0	3
1066717	十样锦	0	3
1066720	石棉布	0	3
1066735	双面绒	0	3
1066737	双面绣	0	7
1066745	丝布	0	3
1066747	丝缕	0	3
1066765	酸性染料	0	3
1066770	塔夫绸	0	2
1066776	提花布	0	3
1066786	贴布	0	3
1066841	行针	0	12
1066846	绣花线	0	3
1066926	轧光	0	6
1066928	轧染	0	3
1066934	针法	0	51
1066942	织成	0	124
1066944	织花	0	3
1066947	织锦缎	0	6
1066960	直接染料	0	3
1066967	中性染料	0	3
1066984	装造	0	3
1067016	缂丝	0	36
1067029	氆氇	0	66
1067030	氍毹	0	29
1067043	爱情海	0	3
1067073	日出日落	0	3
1067080	天黑黑	0	3
1067094	一错再错	0	3
1067102	再生缘	0	3
1067106	醉过	0	3
1067113	八家子	0	2
1067127	北河沿	0	2
1067160	大泉眼	0	3
1067175	东丰县	0	3
1067182	东辽县	0	3
1067334	龙山区	0	3
1067402	三道	0	329
1067495	西安区	0	3
1067580	渔乡	0	3
1067603	郑家屯	0	3
1067836	长生子	0	4
1067837	长真子	0	4
1067844	春瘟	0	3
1067852	邓伯温	0	2
1067863	帝俊	0	10
1067879	东王公	0	7
1067882	东岳泰山	0	3
1067894	扶摇子	0	2
1067902	广宁子	0	15
1067904	郝大通	0	233
1067906	后稷	0	3
1067909	华胥氏	0	2
1067916	计都星	0	2
1067931	金甲神	0	4
1067954	老童	0	20
1067966	刘处玄	0	81
1067974	马胜	0	471
1067994	南方南极	0	3
1068001	农神	0	3
1068002	女娇	0	4
1068004	女娃	0	60
1068020	邱弘济	0	3
1068027	三岛	0	48
1068040	十二金钗	0	4
1068064	孙不二	0	3
1068075	唐明皇	0	38
1068076	陶元信	0	2
1068090	涂山氏	0	7
1068094	王处一	0	68
1068100	温元帅	0	2
1068104	武财神	0	3
1068123	西陵氏	0	2
1068124	西岳华山	0	3
1068130	辛汉臣	0	2
1068151	玉阳子	0	19
1068157	张伯端	0	7
1068159	张元伯	0	3
1068161	赵玄坛	0	2
1068164	真武大帝	0	13
1068200	子丑寅卯	0	17
1068204	左辅右弼	0	5
1068231	红裙	0	6
1068237	梦工厂	0	3
1068255	想起	0	5118
1068279	培训中心	0	3
1068288	中国电影集团公司	0	130
1068290	中国电影资料馆	0	4
1068294	中国国际广播电台	0	13
1068296	中央人民广播电台	0	74
1068326	挂绳	0	3
1068362	巨鲸帮	0	25
1068396	青衣楼	0	3
1068436	西河柳	0	3
1068534	成人礼	0	3
1068553	佳偶天成	0	3
1068574	瓶中沙	0	3
1068579	人比人	0	3
1068582	十八变	0	3
1068586	受之有愧	0	11
1068605	香浓	0	5
1068608	眼红红	0	3
1068614	一时无两	0	3
1068618	追女仔	0	3
1068671	斗门	0	17
1068684	官路	0	22
1068694	化肥厂	0	47
1068707	绢纺厂	0	2
1068730	轻纺城	0	3
1068750	水果市场	0	3
1068775	西二环	0	3
1068814	诸暨	0	49
1068820	翰林院	0	771
1068966	岸头	0	3
1069038	巴布豆	0	3
1069140	百佳	0	9
1069576	彩霞满天	0	3
1069694	常新	0	3
1069764	长岭岗	0	256
1069985	城下	0	531
1070096	船山	0	21
1070110	创维	0	214
1070232	村东	0	13
1070299	大东	0	20
1070309	大伏	0	3
1070491	大台北	0	3
1070659	丹徒	0	39
1070687	丹徒县	0	14
1070735	丹阳市	0	8
1070823	蛋类	0	20
1070913	第九年	0	5
1071039	东安	0	4
1071061	东昌	0	25
1071129	东方路	0	3
1071363	斗山	0	11
1071479	二套	0	11
1071499	法恩莎	0	3
1071527	芳草园	0	3
1071612	飞达	0	4
1071679	丰城	0	17
1071870	傅家边	0	3
1072019	高岸	0	3
1072121	葛店	0	3
1072460	郭庄镇	0	3
1072536	海德公园	0	10
1072786	河岸	0	328
1072807	河东路	0	9
1073501	虎跑泉	0	3
1073945	黄陵	0	547
1073952	黄梅山	0	6
1074531	江南水乡	0	3
1074706	蒋墅镇	0	3
1074825	界首	0	18
1075544	九龙塘	0	3
1075642	句容	0	21
1075659	句容市	0	3
1075996	昆仑饭店	0	10
1076009	莱山	0	10
1076114	老港	0	34
1076369	立成	0	3
1076651	六圩	0	8
1076914	马迹山	0	6
1077066	帽山	0	3
1077114	美加华	0	3
1077151	美食天地	0	3
1077454	南岸	0	979
1077489	南河头	0	256
1077718	女人街	0	3
1077742	欧司朗	0	5
1077770	潘朵拉	0	7
1077880	葡萄树	0	3
1077890	普济寺	0	9
1078356	全羊席	0	4
1078450	日升昌	0	15
1078712	三层楼	0	3
1078915	沙窝	0	9
1078944	山前	0	544
1078979	赏心	0	205
1079438	始发站	0	9
1079441	世达	0	2
1079761	蔬菜基地	0	3
1080094	苏家庄	0	3
1080418	天福宫	0	3
1080477	天宁	0	3
1080629	田里	0	148
1080753	秃山	0	4
1080865	万盛	0	5
1080924	王家墩	0	256
1081213	吴家桥	0	3
1081240	五峰	0	304
1081651	仙庄	0	3
1081662	咸兴	0	10
1082339	新家园	0	3
1082545	新兴路	0	3
1082690	兴达	0	2
1082850	秀水街	0	7
1083156	扬中	0	41
1083177	扬中市	0	5
1083434	依山傍水	0	304
1083552	殷家	0	6
1083814	永兴路	0	3
1083938	禹山	0	3
1084074	圆通寺	0	3
1084519	镇海村	0	2
1084536	镇江市	0	40
1084630	正章	0	3
1085010	竹林路	0	3
1085196	谏壁镇	0	2
1085382	珥陵镇	0	3
1085604	成王败寇	0	6
1085608	大生产	0	77
1085617	红警	0	3
1085619	回收站	0	4
1085621	加精	0	3
1085622	间谍卫星	0	3
1085639	阴云密布	0	19
1085643	置顶	0	3
1085647	薄壳	0	4
1085662	豆花	0	16
1085666	甘蔗汁	0	3
1085679	萝卜干	0	6
1085739	连城诀	0	21
1085758	车大炮	0	3
1085768	哈日	0	3
1085917	冬日	0	133
1086192	修正案	0	237
1086329	百舸争流	0	7
1086442	病魔缠身	0	4
1086494	财色	0	3
1086518	藏娇	0	2
1086531	长生不死	0	46
1086660	成仙	0	45
1086770	春光乍泄	0	3
1086786	从零开始	0	3
1086794	从头再来	0	3
1086799	篡逆	0	20
1086811	大变脸	0	3
1086978	单兵作战	0	19
1087239	读档	0	3
1087270	恶汉	0	3
1087342	飞来艳福	0	3
1087343	飞骑	0	3
1087360	分飞	0	3
1087424	风下	0	3
1087427	风雨沧桑	0	3
1087506	干部子弟	0	3
1087530	格斗天书	0	3
1087545	狗官	0	71
1087614	光荣革命	0	3
1087702	骇客	0	9
1087708	寒号鸟	0	3
1087802	黑圣	0	3
1087818	横刀立马	0	3
1087826	横行天下	0	3
1087827	横行无忌	0	18
1088055	黄金眼	0	3
1088358	祭仙	0	3
1088391	奸人	0	193
1088515	江山易改	0	19
1088638	精武门	0	3
1088643	警备区	0	60
